Id,Label,timeset,package name,class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,indegree,outdegree,Degree,clustering,eigencentrality,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree,pageranks
11785,,,any-fc,0,0,0,0,0,2624,1,0,1,0,0.001129,0.000029,0,1,0,1,0.000078
11787,,,any-face,0,0,0,0,0,2624,2,0,2,0,0.03436,0.003974,0,2,0,2,0.000078
11793,,,anyimage,0,0,0,0,0,1110,2,0,2,0,0.000803,0.01564,0,2,0,2,0.000076
11804,,,anymal-belief-state-encoder-decoder-pytorch,1,0,0,0,0,2853,3,0,3,0.166667,0.001932,0.016388,0,3,0,3,0.000083
11843,,,anyrl,0,0,0,0,0,2624,2,0,2,0,0.066462,0.004344,0,2,0,2,0.000075
11871,,,aoa-pytorch,1,0,0,0,0,2853,2,0,2,0,0.000803,0.016351,0,2,0,2,0.000075
11900,,,aoaoao,1,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0.000075
11909,,,aoe-tool,1,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0.000075
11910,,,aocr,1,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0.000075
11917,,,aognet,1,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0.000075
11984,,,aorun,1,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0.000075
12018,,,aovec,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
12297,,,apache-mxnet,1,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0.000075
12312,,,apache-submarine,1,0,0,0,0,2623,6,0,6,0.1,0.078536,0.02103,0,6,0,6,0.000079
12326,,,apache-tvm,1,0,0,0,0,2623,6,0,6,0.033333,0.035239,0.02015,0,6,0,6,0.000088
12372,,,apd-crs,0,0,0,0,0,147,1,0,1,0,0.000402,0.000048,0,1,0,1,0.000076
12515,,,api-automation-kit,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
12558,,,apicultor-dev,1,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0.000075
12819,,,api-inference-community,0,0,0,0,0,2948,3,0,3,0.666667,0.275823,0.016446,0,3,0,3,0.000076
12918,,,apkcli,0,0,0,0,0,2531,1,0,1,0,0.000402,0,0,1,0,1,0.000082
13060,,,apparel-description-generator,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
13065,,,apl-brochu,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
13113,,,appdaemon,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
13168,,,appengine-python-standard-tbafork,0,0,0,0,0,3105,1,0,1,0,0.000402,0.000011,0,1,0,1,0.000075
13173,,,appfl,0,0,0,0,0,2612,2,0,2,0,0.001531,0.016867,0,2,0,2,0.000075
13195,,,appengine-python-standard,0,0,0,0,0,3105,1,0,1,0,0.000402,0.000011,0,1,0,1,0.000075
13401,,,app-reviews-analysis,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
13452,,,apprise,1,1,1,1,0,111,0,8,8,0,0,0,0,0,8,8,0.000075
13460,,,apprise-transactions,0,0,0,0,0,111,1,0,1,0,0.000402,0,0,1,0,1,0.000083
13544,,,appzoo,0,0,0,0,0,988,2,0,2,0,0.000803,0.00017,0,2,0,2,0.000079
13555,,,aprile,1,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0.000075
13636,,,apteryx,0,0,0,0,0,2612,1,0,1,0,0.001857,0.000186,0,1,0,1,0.000075
13641,,,apteryx-transformers,0,0,0,0,0,2853,3,0,3,0.166667,0.001932,0.016296,0,3,0,3,0.000076
13766,,,aqtp,0,0,0,0,0,2626,2,0,2,0.5,0.098091,0.004116,0,2,0,2,0.000076
13830,,,aquila-resolve,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
13832,,,aquvitae,1,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0.000075
13854,,,arabicocr2englishtranslator,1,0,0,0,0,1970,2,0,2,0,0.159985,0.00303,0,2,0,2,0.000077
13858,,,arabicnlp,0,0,0,0,0,2624,2,0,2,0.5,0.033633,0.004952,0,2,0,2,0.000075
13894,,,arabicocr,0,0,0,0,0,1970,1,0,1,0,0.001129,0.000023,0,1,0,1,0.000077
13968,,,arboristo,1,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0.000075
14002,,,arcana,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
14048,,,arcface,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
14054,,,arcface-tensorrt,1,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0.000075
14061,,,archai,1,0,0,0,0,2948,9,0,9,0.069444,0.438464,0.007043,0,9,0,9,0.000146
14347,,,ardiss,0,0,0,0,0,2624,2,0,2,0.5,0.058628,0.003953,0,2,0,2,0.000081
14409,,,area-attention,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
14434,,,area42,0,0,0,0,0,2624,3,0,3,0.166667,0.136186,0.004212,0,3,0,3,0.000081
14555,,,argminer,0,0,0,0,0,2948,3,0,3,0.333333,0.15966,0.019391,0,3,0,3,0.000075
14574,,,argos-tracker,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
14577,,,argostranslate,1,1,1,1,343,2948,3,7,10,0,0.062504,0.000969,0,3,7,10,0.000108
14578,,,argos-translate-files,0,0,0,0,0,2948,1,0,1,0,0.02491,0,0,1,0,1,0.000088
14585,,,argos-toolkit,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
14593,,,argostranslategui,0,0,0,0,0,2948,1,0,1,0,0.02491,0,0,1,0,1,0.000088
14709,,,argumentative-question-classifier,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
14725,,,argueview,0,0,0,0,0,2422,3,0,3,0.5,0.025712,0.000925,0,3,0,3,0.00008
14756,,,ariadna,0,0,0,0,0,3105,1,0,1,0,0.000402,0.000011,0,1,0,1,0.000075
14761,,,argusvision,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
14873,,,arize,0,0,0,0,0,988,1,0,1,0,0.015561,0.000011,0,1,0,1,0.00008
14875,,,arkab,0,0,0,0,0,2948,2,0,2,0,0.000803,0.015749,0,2,0,2,0.000076
14971,,,armadillin,0,0,0,0,0,2624,3,0,3,0.166667,0.034034,0.004965,0,3,0,3,0.00008
14993,,,arm-mango,1,1,1,1,0,116,0,1,1,0,0,0,0,0,1,1,0.000075
15150,,,armcor,0,0,0,0,0,2624,2,0,2,0.5,0.033633,0.004952,0,2,0,2,0.000075
15270,,,artap,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
15359,,,article-history,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
15360,,,arti,0,0,0,0,0,3105,1,0,1,0,0.000402,0.000011,0,1,0,1,0.000075
15394,,,artificery,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
15401,,,artificial-detection,1,0,0,0,0,2948,5,0,5,0.2,0.30809,0.019846,0,5,0,5,0.000107
15403,,,artificial-neural-network,1,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0.000075
15405,,,artificial-artwork,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
15407,,,artificienlib,0,0,0,0,0,2853,2,0,2,0.5,0.001531,0.015521,0,2,0,2,0.000138
15413,,,artificial-neural-network-model-automation,1,0,0,0,0,2624,2,0,2,0.5,0.033633,0.004952,0,2,0,2,0.000075
15432,,,artist-engineering-geek,0,0,0,0,0,71,2,0,2,0.5,0.071537,0.016775,0,2,0,2,0.000075
15496,,,arus,0,0,0,0,0,2853,2,0,2,0,0.001531,0.016867,0,3,0,3,0.000075
15560,,,arxiv-post,1,0,0,0,0,118,1,0,1,0,0.000402,0,0,1,0,1,0.000084
15602,,,asai-ciel,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
15637,,,as-a-service,1,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0.000075
15662,,,ascends-toolkit,0,0,0,0,0,2624,2,0,2,0.5,0.033633,0.004952,0,2,0,2,0.000075
15674,,,asciiartist,0,0,0,0,0,2623,1,0,1,0,0.000402,0.000003,0,1,0,1,0.000084
15777,,,asct,0,0,0,0,0,2853,2,0,2,0.5,0.008186,0.015525,0,2,0,2,0.000162
15781,,,asapppy,0,0,0,0,0,2422,4,0,4,0.083333,0.043056,0.006362,0,4,0,4,0.000075
15799,,,asdeep,1,0,0,0,0,2612,2,0,2,0,0.001531,0.016867,0,2,0,2,0.000075
15809,,,asdfghjkl,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
15836,,,asent,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
15985,,,ashpy,1,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0.000075
15989,,,asia-ds1-toolbox,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
15993,,,asian-bart,0,0,0,0,0,2948,3,0,3,0.333333,0.15966,0.019391,0,3,0,3,0.000075
16043,,,askbob,0,0,0,0,0,2948,2,0,2,0,0.009423,0.000883,0,2,0,2,0.000084
16054,,,askflow,1,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0.000075
16171,,,aspect-based-sentiment-analysis,1,0,0,0,0,2948,3,0,3,0.166667,0.201109,0.007825,0,3,0,3,0.000075
16280,,,asranger,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
16292,,,asreview-covid19,0,0,0,0,0,2422,1,0,1,0,0.016289,0,0,1,0,1,0.000084
16293,,,asreview,1,1,1,1,84,2422,3,7,10,0,0.034034,0.004763,0,3,7,10,0.000076
16295,,,asreview-datatools,0,0,0,0,0,2422,1,0,1,0,0.016289,0,0,1,0,1,0.000084
16296,,,asreview-hyperopt,0,0,0,0,0,2422,1,0,1,0,0.016289,0,0,1,0,1,0.000084
16299,,,asrp,0,0,0,0,0,2948,1,0,1,0,0.158856,0.003006,0,1,0,1,0.000075
16300,,,asr-library,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
16305,,,asrt,1,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0.000075
16306,,,asreview-insights,0,0,0,0,0,2422,1,0,1,0,0.016289,0,0,1,0,1,0.000084
16307,,,asreview-visualization,0,0,0,0,0,2422,1,0,1,0,0.016289,0,0,1,0,1,0.000084
16309,,,asreview-wordcloud,0,0,0,0,0,2422,1,0,1,0,0.016289,0,0,1,0,1,0.000084
16312,,,asrecognition,0,0,0,0,0,2948,3,0,3,0.666667,0.307287,0.019224,0,3,0,3,0.000075
16319,,,aspectnlp,0,0,0,0,0,71,5,0,5,0.1,0.035565,0.021319,0,5,0,5,0.000076
16400,,,asreview-statistics,0,0,0,0,0,2422,1,0,1,0,0.016289,0,0,1,0,1,0.000084
16403,,,assetallocator,0,0,0,0,0,2612,2,0,2,0.5,0.002914,0.015569,0,2,0,2,0.000077
16407,,,asset-scanner,0,0,0,0,0,1127,1,0,1,0,0.000402,0,0,1,0,1,0.000096
16550,,,asteroid-filterbanks,1,1,1,1,0,2853,1,2,3,0.333333,0.000402,0.015516,0.000564,1,2,3,0.000075
16555,,,asteroid,1,0,0,0,0,2853,7,0,7,0.119048,0.202719,0.017631,0,7,0,7,0.000125
16566,,,astir,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
16592,,,assistant-dialog-skill-analysis,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
16599,,,astrape,1,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0.000075
16610,,,astred,0,0,0,0,0,2422,2,0,2,0,0.070723,0.000975,0,2,0,2,0.000076
16615,,,astroaugmentations,0,0,0,0,0,71,1,0,1,0,0.001129,0.000377,0,1,0,1,0.000075
16628,,,astrochem-embedding,0,0,0,0,0,2853,4,0,4,0.166667,0.072341,0.017432,0,4,0,4,0.000082
16640,,,astrodash,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
16648,,,astroblast,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
16692,,,astromer,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
16718,,,astronn,1,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0.000075
16730,,,astro-parsnip,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
16762,,,astroramjet,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
16766,,,astrorapid,1,0,0,0,0,2624,2,0,2,0.5,0.033633,0.004952,0,2,0,2,0.000075
16792,,,ast-toolbox,0,0,0,0,0,2626,1,0,1,0,0.000402,0.000006,0,1,0,1,0.000107
17059,,,asynccasbin,0,0,0,0,0,2989,1,0,1,0,0.000402,0,0,1,0,1,0.000083
17449,,,asyncval,0,0,0,0,0,2948,2,0,2,1,0.306885,0.003708,0,2,0,2,0.000075
17460,,,at16k,0,0,0,0,0,2948,2,0,2,0,0.033633,0.004813,0,2,0,2,0.000075
17462,,,atacworks,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
17472,,,atalaya,0,0,0,0,0,2612,2,0,2,0,0.000803,0.015983,0,2,0,2,0.000075
17483,,,atap-widgets,0,0,0,0,0,2422,2,0,2,0,0.009423,0.001156,0,2,0,2,0.000076
17620,,,atflow,1,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0.000075
17627,,,atharva-generator,0,0,0,0,0,2624,1,0,1,0,0.000402,0.001007,0,1,0,1,0.000075
17643,,,athena-mathlab,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
17728,,,atlalign,1,0,0,0,0,1110,3,0,3,0.166667,0.077331,0.004288,0,3,0,3,0.000076
17851,,,atlinter,0,0,0,0,0,2853,2,0,2,0,0.000803,0.015521,0,2,0,2,0.000138
17856,,,atman-kg-nlp,0,0,0,0,0,2626,4,0,4,0,0.076613,0.00522,0,4,0,4,0.000086
17861,,,at-ml,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
17865,,,atml,0,0,0,0,0,147,1,0,1,0,0.001129,0.000034,0,1,0,1,0.000082
17882,,,atom3d,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
17906,,,atomai,1,1,1,1,0,2853,2,1,3,0.333333,0.000803,0.015625,0.000259,2,1,3,0.000077
17983,,,atomqc,0,0,0,0,0,631,1,0,1,0,0.000402,0.000004,0,1,0,1,0.000096
18039,,,atqo,0,0,0,0,0,2612,1,0,1,0,0.001857,0.000186,0,1,0,1,0.000075
18112,,,attacut,1,1,1,1,0.25,2422,1,2,3,0.166667,0.000402,0.015516,0.00034,1,2,3,0.000075
18119,,,attention-tensorflow-mesh,1,0,0,0,0,2626,2,0,2,0,0.103834,0.000404,0,2,0,2,0.000092
18123,,,attentionodorify,0,0,0,0,0,71,2,0,2,0.5,0.001531,0.015584,0,2,0,2,0.000078
18142,,,attn-gan-pytorch,1,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0.000075
18154,,,attrbench,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
18165,,,attributedict,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
18181,,,attributionpriors,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
18246,,,attention,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
18255,,,audacitorch,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
18277,,,audeep,0,0,0,0,0,2624,1,0,1,0,0.033231,0.000399,0,1,0,1,0.000075
18290,,,audio2dataset,0,0,0,0,0,71,2,0,2,0,0.000803,0.000652,0,2,0,2,0.000081
18292,,,aucmedi,0,0,0,0,0,71,4,0,4,0,0.035163,0.004348,0,4,0,4,0.000112
18299,,,audio-augmentations,1,0,0,0,0,2853,2,0,2,0.5,0.001531,0.016014,0,2,0,2,0.000075
18308,,,audio2text,1,0,0,0,0,2853,2,0,2,0.5,0.001531,0.016014,0,2,0,2,0.000075
18324,,,audiodl,1,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0.000075
18337,,,audio-classification-features,0,0,0,0,0,2624,1,0,1,0,0.000402,0.001007,0,1,0,1,0.000075
18359,,,audiomodels,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
18362,,,audioloader,1,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0.000075
18366,,,audiomentations,1,1,1,1,0,2626,0,1,1,0,0,0,0.000068,0,1,1,0.000075
18395,,,audioowl,1,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0.000075
18396,,,audiossl,0,0,0,0,0,71,11,0,11,0.072727,0.770534,0.002838,0,11,0,11,0.000613
18398,,,audiostems,0,0,0,0,0,2624,1,0,1,0,0.014834,0.000001,0,1,0,1,0.000091
18439,,,audio-evaluator,1,0,0,0,0,2853,2,0,2,0.5,0.001531,0.016014,0,2,0,2,0.000075
18458,,,audlib,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
18469,,,audiutor-patbe,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
18471,,,audolab,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
18485,,,augbuilder,0,0,0,0,0,71,2,0,2,0,0.001531,0.000514,0,2,0,2,0.000076
18486,,,audtorch,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
18494,,,auger-cli,1,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0.000075
18498,,,auglichem,0,0,0,0,0,2612,2,0,2,0,0.001531,0.016867,0,2,0,2,0.000075
18504,,,augly,0,0,0,0,0,2422,3,0,3,0.166667,0.001932,0.016039,0,3,0,3,0.00008
18505,,,auger.ai.predict,1,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0.000075
18506,,,augly-jp,0,0,0,0,0,2948,4,0,4,0.166667,0.160061,0.019927,0,4,0,4,0.000075
18509,,,augmented-pca,1,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0.000075
18510,,,auger.ai,1,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0.000075
18511,,,augmently,1,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0.000075
18516,,,augmax,0,0,0,0,0,2853,1,0,1,0,0.000402,0.000835,0,1,0,1,0.000075
18518,,,augmentts,0,0,0,0,0,2624,3,0,3,0.333333,0.077331,0.00517,0,3,0,3,0.000075
18522,,,augraphy,1,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0.000075
18524,,,audioset-downloader,1,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0.000075
18530,,,augmix-tf,0,0,0,0,0,2624,2,0,2,0,0.059898,0.00422,0,2,0,2,0.000075
18533,,,augmentor,1,1,1,1,0,2948,0,6,6,0,0,0,0.001153,0,6,6,0.000075
18550,,,augmenty,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
18560,,,aum,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
18573,,,auquan-toolbox,0,0,0,0,0,2612,2,0,2,0,0.001531,0.001818,0,2,0,2,0.000075
18574,,,auraloss,1,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0.000075
18578,,,auptimizer,1,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0.000075
18597,,,auriga,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
18598,,,aunnl,1,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0.000075
18633,,,aursad,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
18697,,,auralflow,0,0,0,0,0,2853,2,0,2,0.5,0.001531,0.016014,0,2,0,2,0.000075
18822,,,autil,0,0,0,0,0,118,2,0,2,0,0.000803,0,0,2,0,2,0.000094
18825,,,autism_treatment_assistance,1,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0.000075
18846,,,autoai-libs,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
18850,,,autoai-ts-libs,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
18854,,,autoanno,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
18855,,,autoads-test,0,0,0,0,0,2422,3,0,3,0.166667,0.15966,0.018804,0,3,0,3,0.000076
18862,,,autoalbument,1,0,0,0,0,71,6,0,6,0.133333,0.078165,0.018856,0,6,0,6,0.00008
18888,,,autoballs,0,0,0,0,0,71,8,0,8,0.107143,0.008234,0.017,0,8,0,8,0.000087
18894,,,autobert,1,0,0,0,0,2948,1,0,1,0,0.158856,0.003006,0,1,0,1,0.000075
18915,,,autobright,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
18920,,,autobotlib,1,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0.000075
18956,,,autochord,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
18976,,,auto-cnn,1,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0.000075
18999,,,autoconvo,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
